,over_under_line,offensive_defensive_rank_diff,offensive_offensive_rank_dif,offense_defense_passing_completion,offense_rushing_vs_defense_rushing_allowed_yards,defense_offense_rank_dif,QB_rating,beat_spread,target_spread
2347,51.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,1,1.0
2348,46.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,1,1.0
2349,50.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,1,3.0
2350,39.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,0,-10.0
2351,43.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,0,-10.0
2352,45.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,1,5.5
2353,45.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,1,1.5
2354,47.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,1,-3.5
2355,53.0,6,0,0.1301610483934632,1.0285586791610888,-6,103.1,0,1.5
2356,47.0,1,-5,0.034845844225901416,1.2256713476225671,-17,87.0,0,2.5
2357,49.5,-3,-9,-0.025421728314357742,1.1493744471123468,-20,74.7,0,2.0
2358,48.0,-5,-11,-0.047213869873968466,1.179792713957674,-9,78.4,0,4.0
2359,48.5,11,5,0.049577388860008835,1.1695366396871096,0,99.5,1,1.0
2360,48.5,8,2,0.06517485937882106,1.1155620911718471,-11,105.3,0,-1.5
2361,54.5,4,-2,0.08371143375680568,0.9169923190944615,-12,93.8,0,3.0
2362,49.5,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,1,-2.0
2363,48.0,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,1,-4.0
2364,48.5,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,1,1.5
2365,54.5,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,1,-3.0
2366,43.5,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,0,-4.5
2367,47.0,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,1,-2.5
2368,48.5,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,0,-1.0
2369,45.5,6,0,0.014449658082351213,0.9117450276747158,-6,85.6,1,7.0
2370,43.5,-10,-16,-0.002535496957403627,0.8934856437171967,5,76.1,1,4.5
2371,45.5,15,9,0.11829702303659873,1.1289058673719268,3,103.1,0,-7.0
2372,43.5,-10,11,0.04894341097748845,1.322434875066454,-1,87.0,0,2.5
2373,41.5,-16,5,-0.034234191650024386,1.2729342440069642,7,78.4,1,-3.0
2374,42.5,-15,6,0.08032732665450393,1.0447224618924358,13,89.0,0,-6.0
2375,49.0,-1,20,-0.0019930141771112853,1.002590368538797,26,88.2,1,-5.5
2376,36.5,-25,-4,0.0148416201083168,0.8636800879483304,11,80.6,1,3.0
2377,35.0,5,26,0.0751737116386797,1.4553161427057577,24,109.0,1,1.0
2378,37.0,-24,-3,-0.053974687732649566,1.0369104579630897,2,76.2,1,6.5
2379,49.0,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,0,5.5
2380,44.5,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,1,6.0
2381,42.5,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,1,6.0
2382,41.5,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,0,3.0
2383,37.0,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,0,-6.5
2384,43.5,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,1,-2.5
2385,36.5,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,0,-3.0
2386,35.0,-21,0,0.011052828774821943,0.9640239840106596,21,76.1,0,-1.0
2387,44.5,4,25,0.1335314340537801,1.218030014796026,19,103.1,0,-6.0
2388,49.0,4,6,0.033734078060077666,1.005050505050505,-6,87.0,1,3.0
2389,45.0,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,1,-6.5
2390,47.5,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,1,7.0
2391,48.0,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,0,4.5
2392,43.0,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,0,10.0
2393,39.0,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,0,-4.0
2394,40.0,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,0,-1.0
2395,49.0,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,0,-3.0
2396,43.5,-2,0,-0.04823747680890544,0.9674300254452928,2,78.4,0,-2.5
2397,43.0,13,15,-0.016463785757760196,0.7619686800894854,21,88.2,1,-10.0
2398,45.0,-11,-9,0.00012675189222477456,0.6563968668407311,6,80.6,0,6.5
2399,47.5,19,21,0.059584048027444325,1.1060402684563762,19,109.0,0,-7.0
2400,43.5,-10,-8,-0.06769174222004404,0.7880519480519481,-3,76.2,1,2.5
2401,39.0,-8,-6,-0.0013477088948785634,0.8127139364303181,12,84.1,1,4.0
2402,40.0,-7,-5,-0.0036071032186458796,0.7326582278481013,16,76.1,1,1.0
2403,48.0,18,20,0.11709560274729602,0.92570281124498,14,103.1,1,-4.5
2404,45.5,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,1,13.0
2405,46.5,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,1,3.0
2406,50.0,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,1,3.5
2407,48.0,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,0,12.5
2408,51.5,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,1,5.5
2409,44.0,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,0,10.0
2410,51.0,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,1,8.0
2411,45.5,12,0,-0.08523199876518861,1.142102846648301,-12,87.0,0,7.0
2412,51.0,19,7,-0.05842219639157033,1.0395010395010391,-6,105.3,0,-8.0
2413,51.5,25,13,-0.13440410210006426,0.8451878195154479,-13,84.1,0,-5.5
2414,48.0,24,12,0.027052219737449867,0.9753086419753084,3,110.2,1,-12.5
2415,45.5,27,15,-0.062356942345065836,1.2568639414276996,13,109.0,0,-13.0
2416,46.5,-2,-14,-0.1749853471943733,0.8955135773317591,-9,76.2,0,-3.0
2417,45.5,17,5,-0.10326152319672877,0.8495805939696214,-1,85.6,0,-7.0
2418,50.0,9,-3,-0.11571648268224645,1.0578854846810648,-14,86.4,0,-3.5
2419,44.0,26,14,-0.011464037607211486,1.0519350127783862,8,103.1,0,-10.0
2420,48.0,9,-17,-0.01787318402874571,1.42801067671534,-28,74.7,0,-6.5
2421,46.5,3,-23,0.005759179733013653,1.3305289397834386,-18,90.0,0,3.0
2422,51.0,20,-6,0.07342511472674174,1.386001386001386,-19,105.3,1,-4.0
2423,48.0,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,1,6.5
2424,48.5,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,1,9.0
2425,46.5,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,0,3.0
2426,45.5,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,0,2.0
2427,51.0,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,0,4.0
2428,51.5,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,1,3.5
2429,46.5,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,1,-3.0
2430,46.0,26,0,-0.013196389666977892,1.1269170926872643,-26,84.1,1,-6.0
2431,46.5,25,-1,0.17086834733893566,1.3004115226337452,-10,110.2,1,-3.0
2432,51.5,16,-10,0.09210526315789468,1.1392934873597858,-20,93.8,0,-3.5
2433,46.0,11,-15,-0.01953916417705437,1.2277566823021369,-23,88.2,0,6.0
2434,48.5,18,-8,0.02230702407545304,1.1327741252928287,-14,85.6,0,-9.0
2435,45.5,19,-7,0.07891281512605053,1.5137895812053117,-9,108.3,1,-2.0
2436,40.5,1,6,-0.045881221888874335,0.924006908462867,-5,74.7,1,-3.0
2437,43.0,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,1,7.0
2438,37.5,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,1,2.5
2439,40.5,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,0,3.0
2440,44.0,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,1,-4.0
2441,41.5,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,0,2.5
2442,42.5,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,0,4.0
2443,46.0,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,1,6.5
2444,48.0,-5,0,-0.02292279974870604,0.8609304904481074,5,90.0,0,7.0
2445,46.0,-3,2,0.10944854725443064,0.8493740745726208,2,101.0,0,-6.5
2446,48.0,8,13,0.06096088845968128,0.7371899035857438,3,93.8,1,-7.0
2447,44.0,-9,-4,-0.08628221930974223,0.7725999490705374,1,76.2,0,4.0
2448,37.5,-7,-2,-0.0212611038299112,0.7967783690493313,16,84.1,0,-2.5
2449,43.0,7,12,0.0510657549622604,0.9076533839342188,7,95.3,0,-7.0
2450,42.5,11,16,0.04814465923984268,0.97951090548579,14,108.3,1,-4.0
2451,41.5,4,9,-0.053841705861664035,0.8867241163981517,8,85.0,1,-2.5
2452,43.0,-8,-10,-0.06508197660617665,1.1781088082901554,-21,74.7,1,-3.5
2453,44.0,-10,-12,-0.08598729176079299,1.209287531806616,-10,78.4,0,-5.5
2454,38.0,-14,-16,-0.042585571399667566,1.0976863753213368,-11,90.0,1,2.0
2455,45.0,5,3,-0.05547384255390286,0.9524608501118568,9,88.2,0,-4.5
2456,47.0,-12,-14,0.08712192512309412,1.0829519450800915,-14,101.0,0,2.5
2457,46.5,-1,-3,0.03961003545132247,0.9399171270718232,-13,93.8,0,-3.5
2458,47.5,11,9,0.01755770136599155,1.3825503355704698,7,109.0,0,-10.0
2459,41.0,-16,-18,-0.040957315568714514,1.0158924205378974,0,84.1,1,-1.5
2460,43.0,-2,-4,0.029914032330053738,1.1572580645161292,-9,95.3,0,10.0
2461,44.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,1,5.5
2462,38.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,0,-2.0
2463,46.5,2,0,0.027051720947446345,1.248876404494382,-2,108.3,1,3.5
2464,41.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,0,1.5
2465,43.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,0,3.5
2466,41.5,2,0,0.027051720947446345,1.248876404494382,-2,108.3,1,-1.0
2467,47.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,1,-2.5
2468,43.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,1,-10.0
2469,45.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,1,4.5
2470,47.5,2,0,0.027051720947446345,1.248876404494382,-2,108.3,1,10.0
2471,51.0,2,0,0.027051720947446345,1.248876404494382,-2,108.3,0,7.0
2472,41.5,-5,-7,-0.07288226322859538,1.1305732484076434,-8,85.0,0,1.0
2473,51.0,7,5,0.016677461139896318,1.046,3,104.4,1,-7.0
2474,38.5,7,12,-0.1216259373283426,1.002645794289494,1,74.7,0,-10.5
2475,47.5,21,26,-0.054030259112272994,1.0202340899398192,21,99.5,1,-12.5
2476,42.5,2,7,-0.121951219512195,0.7047491312564774,0,80.0,1,5.5
2477,42.0,19,24,-0.003620883125296404,0.9534239227605936,27,103.9,0,-16.5
2478,44.5,15,20,-0.07159785949530173,0.9087074702408848,17,92.1,0,-10.0
2479,42.0,12,17,-0.0956943876039006,0.9292333178029716,23,95.3,0,-13.0
2480,48.0,8,13,-0.09838941016088144,0.9903608792758904,2,86.4,1,-3.0
2481,44.5,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,1,10.0
2482,48.0,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,0,3.0
2483,42.5,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,0,-5.5
2484,42.0,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,1,16.5
2485,37.0,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,0,10.5
2486,38.5,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,1,10.5
2487,42.0,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,1,13.0
2488,47.5,-5,0,-0.09447467488984797,0.9460913220176908,5,83.0,0,12.5
2489,37.0,4,9,-0.15165271669740374,0.93983070235644,30,82.8,1,-10.5
2490,42.0,-20,1,-0.062472010747872786,1.1249186342387123,3,78.4,0,-3.0
2491,46.5,-4,17,0.032769210034848666,1.1151395866784068,12,99.5,0,-6.5
2492,41.0,-23,-2,-0.04138398280534517,0.7703071899780103,-9,80.0,0,7.0
2493,38.5,-5,16,-0.031173526140155783,0.8860100931273086,22,88.2,1,-6.5
2494,41.0,-29,-8,-0.01483111611180965,0.7632521707450362,7,80.6,0,-2.5
2495,43.0,-12,9,0.0564111670756382,1.0765191297824457,4,95.3,1,-2.5
2496,44.5,-17,4,-0.01566020943399804,1.0824874726969036,-7,86.4,0,1.0
2497,37.0,-25,-4,-0.01850912778904656,0.8519281719163968,17,76.1,0,-1.0
2498,39.5,-8,13,0.05347521551724155,1.1617454925529136,11,108.3,0,-3.0
2499,41.0,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,1,2.5
2500,44.5,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,1,-1.0
2501,39.5,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,1,3.0
2502,42.0,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,0,3.0
2503,41.0,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,1,-7.0
2504,46.5,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,1,6.5
2505,37.0,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,1,1.0
2506,38.5,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,0,6.5
2507,43.0,-21,0,-0.07381080414958208,1.027256814203551,21,82.8,0,2.5
2508,46.0,10,3,-0.06529102127108788,1.0749222504947695,5,78.4,1,-11.0
2509,46.5,26,19,0.029663822990923405,1.0655778272704777,14,99.5,1,-21.5
2510,46.5,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,0,21.5
2511,42.5,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,1,17.0
2512,44.0,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,1,14.0
2513,44.0,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,1,11.0
2514,46.0,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,0,11.0
2515,47.0,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,1,5.0
2516,46.5,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,0,3.5
2517,45.5,7,0,-0.04426640196634524,0.7360713148678765,-7,80.0,1,17.0
2518,45.5,25,18,-0.03408664666166561,0.8466318667660949,24,88.2,0,-17.0
2519,47.0,1,-6,-0.017793375887158014,0.7293298520452568,9,80.6,0,-5.0
2520,46.5,13,6,-0.018619976246121,1.0343769183548188,-5,86.4,1,-3.5
2521,44.0,5,-2,-0.021460328317373437,0.8140646976090014,19,76.1,0,-14.0
2522,42.5,9,2,-0.0765957205675688,0.981600955794504,23,82.8,0,-17.0
2523,44.0,15,8,-0.05188925155265423,1.0049539985845721,7,85.0,0,-11.0
2524,43.5,3,8,-0.04415343469146804,1.02918087813329,10,78.4,1,-6.5
2525,45.0,0,5,-0.022653362897265272,0.7047491312564774,-2,80.0,1,1.5
2526,44.0,16,21,0.06859629731970163,0.973149909320122,8,105.3,0,-9.0
2527,48.0,1,6,0.13687889548310195,0.921661229855397,6,101.0,0,-13.0
2528,46.5,24,29,0.06413075560802839,1.1766385834642297,27,109.0,0,-10.5
2529,44.0,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,1,9.0
2530,43.5,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,1,6.0
2531,45.0,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,0,3.5
2532,46.5,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,1,10.5
2533,48.5,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,0,12.0
2534,48.0,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,1,13.0
2535,43.5,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,0,6.5
2536,45.0,-5,0,-0.06369117895091914,0.8383531362254767,5,76.2,0,-1.5
2537,48.5,14,19,0.01770816209107351,0.795352045418369,13,85.6,1,-12.0
2538,45.0,-2,3,0.0006684491978610207,0.7794236466469162,24,76.1,1,-3.5
2539,43.5,2,7,-0.055713779397989834,0.93983070235644,28,82.8,0,-6.0
2540,49.0,-19,-21,0.009276437847866248,1.099352301642378,-19,78.4,0,10.0
2541,40.5,-22,-24,0.03197831978319776,0.7528002083876009,-31,80.0,0,7.0
2542,48.5,-6,-8,0.12832864980596792,1.0395010395010391,-21,105.3,0,-3.0
2543,40.5,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,1,-7.0
2544,52.0,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,0,5.0
2545,44.0,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,0,-3.0
2546,48.5,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,1,3.0
2547,44.0,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,1,-10.5
2548,47.0,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,1,-3.5
2549,44.0,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,1,-6.0
2550,49.0,2,0,0.12361349342481408,1.2568639414276996,-2,109.0,1,-10.0
2551,44.0,-27,-29,-0.011353426447766045,0.8955135773317591,-24,76.2,0,10.5
2552,47.0,-8,-10,0.07459597165830734,0.8495805939696214,-16,85.6,0,3.5
2553,44.0,-24,-26,0.05660377358490565,0.8325661680092059,-5,76.1,0,3.0
2554,44.0,-20,-22,-0.0029301065381833746,1.0039100684261972,-1,82.8,0,6.0
2555,52.0,-2,-4,0.12264150943396213,0.9509090909090908,-6,104.4,0,-5.0
2556,50.0,9,6,0.06638556768516922,1.1695366396871096,1,99.5,1,-3.0
2557,44.5,-10,-13,-0.010181291468086995,0.8078831504647426,-20,80.0,1,10.0
2558,44.5,7,4,0.12321173104434903,1.0929493748719,7,103.9,1,-3.5
2559,53.0,3,0,0.04658172545048833,1.041689051251746,-3,92.1,0,-1.0
2560,46.5,3,0,0.04658172545048833,1.041689051251746,-3,92.1,1,3.5
2561,44.5,3,0,0.04658172545048833,1.041689051251746,-3,92.1,0,3.5
2562,50.0,3,0,0.04658172545048833,1.041689051251746,-3,92.1,0,3.0
2563,39.5,3,0,0.04658172545048833,1.041689051251746,-3,92.1,1,1.0
2564,44.5,3,0,0.04658172545048833,1.041689051251746,-3,92.1,0,-10.0
2565,38.5,3,0,0.04658172545048833,1.041689051251746,-3,92.1,1,-6.5
2566,44.5,3,0,0.04658172545048833,1.041689051251746,-3,92.1,1,-3.5
2567,53.0,2,-1,0.10106624319419244,0.9169923190944615,-11,93.8,1,1.0
2568,46.5,0,-3,0.01941786523841049,1.0652186813838942,3,95.3,0,-3.5
2569,44.5,-4,-7,0.01637978374898208,1.1352917396577282,-18,86.4,0,3.5
2570,38.5,-17,-20,0.02079283948839783,1.0845437106056457,-15,83.0,0,6.5
2571,39.5,-8,-11,-0.04366359705137679,1.077366902701285,10,82.8,0,-1.0
2572,40.0,-10,5,-0.004055059001810135,1.3305289397834386,10,90.0,1,-6.5
2573,42.5,-9,6,-0.027816972384599903,1.003733611183468,-1,80.0,1,3.0
2574,43.0,9,24,-0.017462010130631974,1.154498000135584,30,88.2,0,-21.0
2575,43.0,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,1,21.0
2576,43.0,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,0,14.0
2577,40.0,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,0,6.5
2578,42.5,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,0,-3.0
2579,37.5,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,1,2.0
2580,43.0,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,0,-3.0
2581,44.0,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,0,17.0
2582,37.0,-15,0,-0.0008883107818721258,0.9945407073344412,15,80.6,1,-1.0
2583,43.0,4,19,0.027934693217208432,1.2942197303430785,16,92.1,1,-14.0
2584,44.0,15,30,0.0585086401202104,1.6758185885702666,28,109.0,1,-17.0
2585,43.0,-14,1,-0.06863797359665125,1.1940181031090122,6,76.2,1,3.0
2586,37.5,-16,-1,0.002605289946341349,1.347463398025196,4,83.0,0,-2.0
2587,37.0,-7,8,-0.06070272098980234,1.3385467579015966,29,82.8,0,1.0
2588,46.0,-7,-12,-0.03427730616864744,0.914738646101114,-7,90.0,0,-1.0
2589,49.0,-2,-7,0.031307649357900764,0.8270719489981786,0,89.0,0,-3.0
2590,50.5,16,11,-0.0524783068783069,0.7747555012224939,-15,84.1,0,3.0
2591,51.5,15,10,0.12425932300631115,0.8940329218106996,1,110.2,0,-6.5
2592,51.0,18,13,0.02638787878787885,1.1521252796420582,11,109.0,1,-4.5
2593,51.5,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,1,6.5
2594,49.0,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,1,3.0
2595,54.5,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,1,3.5
2596,46.5,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,0,1.0
2597,46.0,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,1,1.0
2598,51.0,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,0,4.5
2599,50.0,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,1,3.0
2600,50.5,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,0,-3.0
2601,50.5,5,0,0.0388514357053682,0.9643817204301076,-5,95.3,0,10.0
2602,50.0,9,4,0.035964285714285886,1.0407303370786518,2,108.3,0,-3.0
2603,46.5,2,-3,-0.06483690708252099,0.9421443736730362,-4,85.0,1,-1.0
2604,54.5,14,9,0.02550000000000008,0.8716666666666667,7,104.4,0,-3.5
2605,50.5,14,9,0.02550000000000008,0.8716666666666667,7,104.4,1,-10.0
2606,41.5,-8,-9,-0.11849215309437833,1.0709135368988654,-4,90.0,1,5.5
2607,44.5,-3,-4,-0.05862646566164144,0.9682793549246967,3,89.0,0,-6.0
2608,46.5,15,14,-0.1351059543952945,0.9070308306995052,-12,84.1,0,-3.0
2609,49.0,14,13,0.02621945359392619,1.0466726889491118,4,110.2,1,-8.5
2610,46.0,4,3,-0.05174052738645218,1.1290322580645162,-2,95.3,0,-3.5
2611,40.0,-9,-10,-0.11899074350552395,0.8934856437171967,11,76.1,1,-1.0
2612,43.5,8,7,-0.05437590645395207,1.2184160043847632,5,108.3,0,-3.5
2613,44.5,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,0,6.0
2614,43.5,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,1,3.5
2615,55.5,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,1,10.5
2616,40.0,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,0,1.0
2617,46.0,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,1,3.5
2618,46.5,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,0,3.0
2619,49.0,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,0,8.5
2620,41.5,1,0,-0.14638683567350408,1.1029982911294085,-1,85.0,0,-5.5
2621,55.5,13,12,-0.06392766497461921,1.0204878048780488,10,104.4,0,-10.5
2622,45.5,-11,7,0.018396580604170376,0.9452250845693468,14,89.0,0,-4.5
2623,40.0,2,20,0.05633047210300424,1.0669267707082832,23,103.9,0,-10.0
2624,42.5,-14,4,0.08282784993736403,1.0313828048381823,4,101.0,1,3.0
2625,42.5,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,0,-3.0
2626,41.5,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,0,7.0
2627,45.5,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,1,4.5
2628,42.0,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,1,6.0
2629,40.0,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,1,10.0
2630,37.0,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,0,3.5
2631,42.5,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,1,8.0
2632,43.0,-18,0,-0.04474548440065673,0.9675165909884736,18,84.1,0,9.0
2633,41.5,-5,13,-0.04128302340976109,1.0398563318271348,19,95.3,1,-7.0
2634,42.5,-4,14,0.025845925351930758,1.1021505376344083,9,95.3,0,-8.0
2635,37.0,-13,5,-0.10060832157020894,1.0517153097798255,26,82.8,1,-3.5
2636,42.0,-7,11,-0.07654433017409422,1.0767364270548985,10,85.0,0,-6.0
2637,43.0,5,23,0.012661637931034477,0.9961904761904762,21,104.4,1,-9.0
2638,45.0,3,3,0.030096078811465917,1.0179347064592967,10,89.0,0,-7.5
2639,43.5,16,16,0.0684657607519008,1.1489980607627668,19,103.9,1,-9.0
2640,44.5,-7,-7,-0.032344783200533016,0.841534444667604,8,80.6,1,3.0
2641,43.5,0,0,0.09526754458130736,1.1107199436718889,0,101.0,0,9.0
2642,46.5,0,0,0.09526754458130736,1.1107199436718889,0,101.0,1,6.0
2643,47.5,0,0,0.09526754458130736,1.1107199436718889,0,101.0,0,5.5
2644,52.0,0,0,0.09526754458130736,1.1107199436718889,0,101.0,1,6.0
2645,44.5,0,0,0.09526754458130736,1.1107199436718889,0,101.0,0,-3.0
2646,49.5,0,0,0.09526754458130736,1.1107199436718889,0,101.0,0,10.5
2647,45.0,0,0,0.09526754458130736,1.1107199436718889,0,101.0,1,7.5
2648,41.0,0,0,0.09526754458130736,1.1107199436718889,0,101.0,1,4.5
2649,41.0,-4,-4,-0.03377137205030378,1.0419409441414331,14,84.1,0,-4.5
2650,47.5,9,9,-0.030269133769374568,1.119845280429222,15,95.3,1,-5.5
2651,52.0,10,10,0.03763100278953968,1.1869313482216708,5,95.3,0,-6.0
2652,46.5,7,7,-0.06593552790647894,1.1595623060591214,6,85.0,0,-6.0
2653,49.5,19,19,0.024295252225519315,1.0728205128205128,17,104.4,1,-10.5
2654,48.5,-24,-18,0.06713890901285248,0.7886478373584391,-25,80.0,0,18.0
2655,48.5,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,1,-18.0
2656,41.5,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,0,-7.0
2657,41.5,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,1,-16.5
2658,43.0,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,1,-10.0
2659,44.5,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,0,-3.0
2660,45.0,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,1,-4.5
2661,47.0,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,0,-3.0
2662,41.5,-6,0,0.07850526988182671,0.9071055715351016,6,88.2,1,-10.5
2663,43.0,-30,-24,0.09669776958501974,0.7814248414770608,-9,80.6,0,10.0
2664,45.0,-11,-5,0.12833599836329454,1.0168869309838473,-8,92.1,0,4.5
2665,44.5,0,6,0.1618961896189619,1.3167146053052092,4,109.0,1,3.0
2666,41.5,-29,-23,0.02233080450902225,0.938157081014224,-18,76.2,0,10.5
2667,47.0,-13,-7,0.17600524097353532,1.1021505376344083,-12,95.3,1,3.0
2668,41.5,-31,-25,0.10053260023288346,1.058721241305511,-20,83.0,0,16.5
2669,41.5,-22,-16,0.03104111580748703,1.0517153097798255,5,82.8,1,7.0
